DATE;T2M_MAX;FECHA;T2M_MIN;FECHA;PRECTOTCORR;FECHA;RH2M;FECHA;PSC;FECHA;WS10M;FECHA;WD10M
23/03/2016;27,79;23/03/2016;21,12;23/03/2016;1,54;23/03/2016;87,25;23/03/2016;74,38;23/03/2016;2,91;23/03/2016;276,25
24/03/2016;29,25;24/03/2016;21,44;24/03/2016;2,41;24/03/2016;85,88;24/03/2016;74,28;24/03/2016;2,71;24/03/2016;280,38
25/03/2016;27,78;25/03/2016;21,92;25/03/2016;3,13;25/03/2016;89,88;25/03/2016;74,22;25/03/2016;3,34;25/03/2016;299
26/03/2016;29,19;26/03/2016;20,62;26/03/2016;23,46;26/03/2016;82,56;26/03/2016;74,36;26/03/2016;2,4;26/03/2016;263,38
27/03/2016;27,03;27/03/2016;21,67;27/03/2016;18,42;27/03/2016;90,56;27/03/2016;74,46;27/03/2016;3,13;27/03/2016;279,25
28/03/2016;27,6;28/03/2016;21,61;28/03/2016;11,22;28/03/2016;87,25;28/03/2016;74,48;28/03/2016;2,98;28/03/2016;257,5
29/03/2016;28,06;29/03/2016;21,64;29/03/2016;21,7;29/03/2016;83,06;29/03/2016;74,43;29/03/2016;2,53;29/03/2016;232,44
30/03/2016;26,58;30/03/2016;21,82;30/03/2016;22,7;30/03/2016;89,69;30/03/2016;74,47;30/03/2016;3,38;30/03/2016;257,5
31/03/2016;28,19;31/03/2016;21,24;31/03/2016;7,62;31/03/2016;88,44;31/03/2016;74,48;31/03/2016;3,09;31/03/2016;311,06
01/04/2016;25,7;01/04/2016;21,17;01/04/2016;37,72;01/04/2016;88,81;01/04/2016;74,51;01/04/2016;2,21;01/04/2016;270,25
02/04/2016;26,47;02/04/2016;21,08;02/04/2016;6,33;02/04/2016;85,44;02/04/2016;74,47;02/04/2016;1,2;02/04/2016;254,81
03/04/2016;28,65;03/04/2016;20,94;03/04/2016;2,26;03/04/2016;81,94;03/04/2016;74,48;03/04/2016;1,89;03/04/2016;232,81
04/04/2016;26,17;04/04/2016;22,18;04/04/2016;20,61;04/04/2016;93,25;04/04/2016;74,48;04/04/2016;3,27;04/04/2016;296,5
05/04/2016;27,98;05/04/2016;21,69;05/04/2016;12,91;05/04/2016;88,19;05/04/2016;74,46;05/04/2016;2,77;05/04/2016;289,56
06/04/2016;26,5;06/04/2016;22,08;06/04/2016;10,34;06/04/2016;93,06;06/04/2016;74,33;06/04/2016;3,83;06/04/2016;282,56
07/04/2016;27,44;07/04/2016;21,52;07/04/2016;13,75;07/04/2016;90,75;07/04/2016;74,28;07/04/2016;3,52;07/04/2016;292
08/04/2016;26,88;08/04/2016;21,27;08/04/2016;5,13;08/04/2016;90,88;08/04/2016;74,26;08/04/2016;3,12;08/04/2016;289,25
09/04/2016;27,52;09/04/2016;21,59;09/04/2016;7,56;09/04/2016;89,94;09/04/2016;74,28;09/04/2016;3,39;09/04/2016;301,62
10/04/2016;25,94;10/04/2016;20,86;10/04/2016;19,85;10/04/2016;90;10/04/2016;74,37;10/04/2016;3,31;10/04/2016;265,62
11/04/2016;27,31;11/04/2016;20,01;11/04/2016;13,94;11/04/2016;88,94;11/04/2016;74,45;11/04/2016;3,2;11/04/2016;248,81
12/04/2016;26,94;12/04/2016;20,65;12/04/2016;4,23;12/04/2016;88,44;12/04/2016;74,52;12/04/2016;2,3;12/04/2016;255,25
13/04/2016;27,4;13/04/2016;21,08;13/04/2016;11,91;13/04/2016;89,5;13/04/2016;74,43;13/04/2016;2,63;13/04/2016;280
14/04/2016;27,11;14/04/2016;21,05;14/04/2016;1,73;14/04/2016;88,56;14/04/2016;74,29;14/04/2016;2,8;14/04/2016;269,19
15/04/2016;27,44;15/04/2016;20,94;15/04/2016;1,08;15/04/2016;88,19;15/04/2016;74,24;15/04/2016;3,33;15/04/2016;276,56
16/04/2016;25,65;16/04/2016;20,27;16/04/2016;9,83;16/04/2016;89,75;16/04/2016;74,24;16/04/2016;2,83;16/04/2016;283,06
17/04/2016;27,64;17/04/2016;20,65;17/04/2016;3,61;17/04/2016;89,06;17/04/2016;74,36;17/04/2016;2,91;17/04/2016;285,5
18/04/2016;27,24;18/04/2016;21,3;18/04/2016;9,8;18/04/2016;90,56;18/04/2016;74,39;18/04/2016;3,43;18/04/2016;287,56
19/04/2016;29,23;19/04/2016;19,68;19/04/2016;0,24;19/04/2016;83,06;19/04/2016;74,38;19/04/2016;2,71;19/04/2016;281,12
20/04/2016;28,33;20/04/2016;20,46;20/04/2016;0,75;20/04/2016;83,88;20/04/2016;74,29;20/04/2016;2,66;20/04/2016;308,38
21/04/2016;28,62;21/04/2016;20,65;21/04/2016;2,3;21/04/2016;86,06;21/04/2016;74,27;21/04/2016;2,88;21/04/2016;303,94
22/04/2016;27,85;22/04/2016;20,04;22/04/2016;9,06;22/04/2016;87;22/04/2016;74,36;22/04/2016;3,08;22/04/2016;271,38
23/04/2016;25,23;23/04/2016;20,73;23/04/2016;9,01;23/04/2016;91,56;23/04/2016;74,36;23/04/2016;2,84;23/04/2016;273
24/04/2016;26,23;24/04/2016;20,08;24/04/2016;3,12;24/04/2016;88,94;24/04/2016;74,41;24/04/2016;2,7;24/04/2016;258,06
25/04/2016;28,96;25/04/2016;21,12;25/04/2016;15,26;25/04/2016;83,69;25/04/2016;74,35;25/04/2016;3,18;25/04/2016;220,12
26/04/2016;27,48;26/04/2016;20,44;26/04/2016;8,48;26/04/2016;87,5;26/04/2016;74,32;26/04/2016;2,96;26/04/2016;258,56
27/04/2016;27,33;27/04/2016;20,77;27/04/2016;24,12;27/04/2016;88,69;27/04/2016;74,28;27/04/2016;3,02;27/04/2016;270,19
28/04/2016;25;28/04/2016;20,01;28/04/2016;9,83;28/04/2016;89;28/04/2016;74,39;28/04/2016;1,88;28/04/2016;259,06
29/04/2016;28,21;29/04/2016;21,05;29/04/2016;20,67;29/04/2016;82,25;29/04/2016;74,36;29/04/2016;2,53;29/04/2016;217,88
30/04/2016;26,27;30/04/2016;21,44;30/04/2016;17,15;30/04/2016;89,94;30/04/2016;74,3;30/04/2016;2,9;30/04/2016;273
01/05/2016;26,07;01/05/2016;20,37;01/05/2016;3,55;01/05/2016;88,88;01/05/2016;74,36;01/05/2016;3,25;01/05/2016;272,69
02/05/2016;27,15;02/05/2016;20,13;02/05/2016;3,37;02/05/2016;87,19;02/05/2016;74,45;02/05/2016;2,88;02/05/2016;272,88
03/05/2016;26,81;03/05/2016;20,85;03/05/2016;13,61;03/05/2016;84,5;03/05/2016;74,48;03/05/2016;2,33;03/05/2016;298,31
04/05/2016;28;04/05/2016;20,59;04/05/2016;4,34;04/05/2016;87;04/05/2016;74,42;04/05/2016;2,98;04/05/2016;286,75
05/05/2016;27,23;05/05/2016;20,88;05/05/2016;20,91;05/05/2016;86,31;05/05/2016;74,41;05/05/2016;2,88;05/05/2016;271,88
06/05/2016;27,79;06/05/2016;20,65;06/05/2016;4,7;06/05/2016;85,56;06/05/2016;74,42;06/05/2016;2,7;06/05/2016;271,88
07/05/2016;27,06;07/05/2016;20,98;07/05/2016;10,32;07/05/2016;89,62;07/05/2016;74,42;07/05/2016;3,17;07/05/2016;292,38
08/05/2016;27,03;08/05/2016;20,73;08/05/2016;17,04;08/05/2016;87,62;08/05/2016;74,4;08/05/2016;2,63;08/05/2016;281,81
09/05/2016;26,49;09/05/2016;20,3;09/05/2016;21,79;09/05/2016;88,44;09/05/2016;74,42;09/05/2016;2,83;09/05/2016;272,69
10/05/2016;25,03;10/05/2016;20,65;10/05/2016;18,03;10/05/2016;91,94;10/05/2016;74,43;10/05/2016;3,14;10/05/2016;269,06
11/05/2016;27,19;11/05/2016;20,32;11/05/2016;3,37;11/05/2016;88,12;11/05/2016;74,43;11/05/2016;2,9;11/05/2016;269,12
12/05/2016;27,98;12/05/2016;21,22;12/05/2016;4,81;12/05/2016;88,81;12/05/2016;74,44;12/05/2016;3,13;12/05/2016;290,44
13/05/2016;28,4;13/05/2016;21,23;13/05/2016;33,82;13/05/2016;89,25;13/05/2016;74,37;13/05/2016;3,28;13/05/2016;284,75
14/05/2016;27,96;14/05/2016;20,4;14/05/2016;5,2;14/05/2016;87,06;14/05/2016;74,39;14/05/2016;3,2;14/05/2016;278,06
15/05/2016;28,65;15/05/2016;20,34;15/05/2016;6,8;15/05/2016;86,56;15/05/2016;74,39;15/05/2016;2,9;15/05/2016;298,88
16/05/2016;28,37;16/05/2016;20,69;16/05/2016;14,25;16/05/2016;88,31;16/05/2016;74,37;16/05/2016;3,03;16/05/2016;305,25
17/05/2016;27,81;17/05/2016;20,12;17/05/2016;4,32;17/05/2016;86,94;17/05/2016;74,38;17/05/2016;2,87;17/05/2016;277,5
18/05/2016;28,19;18/05/2016;19,99;18/05/2016;0,13;18/05/2016;85,56;18/05/2016;74,37;18/05/2016;2,59;18/05/2016;282,38
19/05/2016;27,98;19/05/2016;20,36;19/05/2016;0,67;19/05/2016;84,94;19/05/2016;74,34;19/05/2016;2,7;19/05/2016;268,44
20/05/2016;28,02;20/05/2016;20;20/05/2016;1,74;20/05/2016;86,81;20/05/2016;74,35;20/05/2016;3,03;20/05/2016;280,5
21/05/2016;27,99;21/05/2016;20,37;21/05/2016;8,23;21/05/2016;87,5;21/05/2016;74,4;21/05/2016;2,92;21/05/2016;290,38
22/05/2016;28,62;22/05/2016;20,13;22/05/2016;0,7;22/05/2016;85,81;22/05/2016;74,35;22/05/2016;2,86;22/05/2016;297,06
23/05/2016;28,69;23/05/2016;20,17;23/05/2016;3,53;23/05/2016;84,44;23/05/2016;74,37;23/05/2016;2,59;23/05/2016;293,62
24/05/2016;28,78;24/05/2016;20,17;24/05/2016;0,69;24/05/2016;85,75;24/05/2016;74,51;24/05/2016;2,66;24/05/2016;285,62
25/05/2016;28,74;25/05/2016;21,16;25/05/2016;0,6;25/05/2016;83,62;25/05/2016;74,54;25/05/2016;2,51;25/05/2016;278,31
26/05/2016;28,12;26/05/2016;21,02;26/05/2016;0,29;26/05/2016;87,19;26/05/2016;74,45;26/05/2016;2,7;26/05/2016;298,12
27/05/2016;28,07;27/05/2016;20,76;27/05/2016;0,32;27/05/2016;84,12;27/05/2016;74,33;27/05/2016;2,94;27/05/2016;268,62
28/05/2016;27,56;28/05/2016;19,6;28/05/2016;1,33;28/05/2016;85,19;28/05/2016;74,43;28/05/2016;2,48;28/05/2016;284,06
29/05/2016;26,94;29/05/2016;19,81;29/05/2016;1,05;29/05/2016;87,62;29/05/2016;74,49;29/05/2016;2,92;29/05/2016;296,94
30/05/2016;28,01;30/05/2016;19,98;30/05/2016;0,81;30/05/2016;85,56;30/05/2016;74,44;30/05/2016;2,57;30/05/2016;276,06
31/05/2016;27,33;31/05/2016;20,31;31/05/2016;2,62;31/05/2016;85,94;31/05/2016;74,34;31/05/2016;2,38;31/05/2016;267,81
01/06/2016;26,58;01/06/2016;20,69;01/06/2016;1,01;01/06/2016;89,31;01/06/2016;74,33;01/06/2016;2,85;01/06/2016;298,88
02/06/2016;26,05;02/06/2016;19,71;02/06/2016;2,78;02/06/2016;87,69;02/06/2016;74,4;02/06/2016;2,8;02/06/2016;281,5
03/06/2016;26,98;03/06/2016;20,05;03/06/2016;0,64;03/06/2016;86,88;03/06/2016;74,41;03/06/2016;2,6;03/06/2016;274,06
04/06/2016;27,17;04/06/2016;19,9;04/06/2016;0,71;04/06/2016;85,75;04/06/2016;74,36;04/06/2016;2,75;04/06/2016;277,69
05/06/2016;27,23;05/06/2016;19,51;05/06/2016;2,62;05/06/2016;86,25;05/06/2016;74,37;05/06/2016;3,05;05/06/2016;278,88
06/06/2016;26,14;06/06/2016;19,19;06/06/2016;1,08;06/06/2016;85,69;06/06/2016;74,46;06/06/2016;2,46;06/06/2016;282,5
07/06/2016;27,33;07/06/2016;18,57;07/06/2016;3,24;07/06/2016;83,62;07/06/2016;74,48;07/06/2016;2,69;07/06/2016;295,56
08/06/2016;27,35;08/06/2016;19,07;08/06/2016;1,38;08/06/2016;83,62;08/06/2016;74,51;08/06/2016;2,52;08/06/2016;307,19
09/06/2016;26,88;09/06/2016;19,35;09/06/2016;7,65;09/06/2016;83,94;09/06/2016;74,49;09/06/2016;2,8;09/06/2016;307,81
10/06/2016;27;10/06/2016;18,65;10/06/2016;4,02;10/06/2016;84,75;10/06/2016;74,51;10/06/2016;2,64;10/06/2016;289,06
11/06/2016;28,81;11/06/2016;18,95;11/06/2016;1,19;11/06/2016;81,62;11/06/2016;74,54;11/06/2016;2,71;11/06/2016;287,75
12/06/2016;27,19;12/06/2016;19,62;12/06/2016;1,74;12/06/2016;87;12/06/2016;74,54;12/06/2016;2,95;12/06/2016;292,62
13/06/2016;26,51;13/06/2016;19,75;13/06/2016;1,15;13/06/2016;84,81;13/06/2016;74,52;13/06/2016;2,46;13/06/2016;284,5
14/06/2016;28,64;14/06/2016;18,4;14/06/2016;0,01;14/06/2016;79,25;14/06/2016;74,51;14/06/2016;2,59;14/06/2016;275,44
15/06/2016;28,34;15/06/2016;18,77;15/06/2016;0,82;15/06/2016;83,06;15/06/2016;74,52;15/06/2016;2,92;15/06/2016;302
16/06/2016;28,28;16/06/2016;18,92;16/06/2016;0,49;16/06/2016;83,88;16/06/2016;74,46;16/06/2016;3,08;16/06/2016;309,06
17/06/2016;28,37;17/06/2016;19,4;17/06/2016;0,39;17/06/2016;83,62;17/06/2016;74,43;17/06/2016;2,91;17/06/2016;294,38
18/06/2016;28,65;18/06/2016;19,91;18/06/2016;0,1;18/06/2016;81,19;18/06/2016;74,39;18/06/2016;2,69;18/06/2016;278,44
19/06/2016;27,77;19/06/2016;19,22;19/06/2016;0,29;19/06/2016;82,5;19/06/2016;74,39;19/06/2016;3,01;19/06/2016;279,12
20/06/2016;28,04;20/06/2016;19,73;20/06/2016;0,41;20/06/2016;82,81;20/06/2016;74,41;20/06/2016;2,93;20/06/2016;271,81
21/06/2016;28,12;21/06/2016;18,94;21/06/2016;0,13;21/06/2016;82,31;21/06/2016;74,38;21/06/2016;3,09;21/06/2016;294,94
22/06/2016;27,57;22/06/2016;19,19;22/06/2016;1,78;22/06/2016;85;22/06/2016;74,4;22/06/2016;2,97;22/06/2016;298,75
23/06/2016;27,48;23/06/2016;18,98;23/06/2016;0,31;23/06/2016;84,44;23/06/2016;74,42;23/06/2016;2,89;23/06/2016;296,25
24/06/2016;27,56;24/06/2016;19,54;24/06/2016;1,94;24/06/2016;82,94;24/06/2016;74,42;24/06/2016;2,77;24/06/2016;277,31
25/06/2016;27,83;25/06/2016;19,79;25/06/2016;0,03;25/06/2016;82,25;25/06/2016;74,33;25/06/2016;2,93;25/06/2016;269
26/06/2016;29,11;26/06/2016;18,86;26/06/2016;0,05;26/06/2016;80,94;26/06/2016;74,33;26/06/2016;2,93;26/06/2016;296,19
27/06/2016;29,8;27/06/2016;19,65;27/06/2016;0,87;27/06/2016;80,25;27/06/2016;74,29;27/06/2016;2,73;27/06/2016;276,5
28/06/2016;28,3;28/06/2016;18,92;28/06/2016;4,55;28/06/2016;84;28/06/2016;74,27;28/06/2016;3,07;28/06/2016;305,38
29/06/2016;29,11;29/06/2016;19,35;29/06/2016;1,31;29/06/2016;81,56;29/06/2016;74,28;29/06/2016;2,98;29/06/2016;294,31
30/06/2016;30,4;30/06/2016;19,39;30/06/2016;2,1;30/06/2016;78,06;30/06/2016;74,28;30/06/2016;2,3;30/06/2016;284,94
01/07/2016;28,12;01/07/2016;19,32;01/07/2016;1,25;01/07/2016;82,88;01/07/2016;74,34;01/07/2016;2,9;01/07/2016;313
02/07/2016;26,52;02/07/2016;18,76;02/07/2016;0,56;02/07/2016;84,12;02/07/2016;74,46;02/07/2016;2,9;02/07/2016;312,62
03/07/2016;27,89;03/07/2016;19,32;03/07/2016;0,07;03/07/2016;80,38;03/07/2016;74,5;03/07/2016;2,7;03/07/2016;278,88
04/07/2016;28,26;04/07/2016;19,4;04/07/2016;0,03;04/07/2016;81,25;04/07/2016;74,47;04/07/2016;2,88;04/07/2016;279,75
05/07/2016;27,68;05/07/2016;19,55;05/07/2016;0,56;05/07/2016;81,56;05/07/2016;74,45;05/07/2016;2,85;05/07/2016;304,5
06/07/2016;28,81;06/07/2016;19,47;06/07/2016;1,92;06/07/2016;81,5;06/07/2016;74,41;06/07/2016;2,88;06/07/2016;281,38
07/07/2016;30,2;07/07/2016;19,98;07/07/2016;0,72;07/07/2016;77,94;07/07/2016;74,4;07/07/2016;3,06;07/07/2016;285,38
08/07/2016;29,73;08/07/2016;19,43;08/07/2016;3,82;08/07/2016;81,62;08/07/2016;74,37;08/07/2016;3,15;08/07/2016;299,94
09/07/2016;29,47;09/07/2016;19,25;09/07/2016;1,57;09/07/2016;81,31;09/07/2016;74,41;09/07/2016;3,07;09/07/2016;291
10/07/2016;28,69;10/07/2016;19,66;10/07/2016;0,55;10/07/2016;82;10/07/2016;74,43;10/07/2016;2,93;10/07/2016;267,62
11/07/2016;29,57;11/07/2016;19,74;11/07/2016;0,25;11/07/2016;79,81;11/07/2016;74,39;11/07/2016;2,8;11/07/2016;284,94
12/07/2016;28,51;12/07/2016;19,05;12/07/2016;0,17;12/07/2016;79,56;12/07/2016;74,36;12/07/2016;3,3;12/07/2016;298,19
13/07/2016;27,1;13/07/2016;19,23;13/07/2016;0,3;13/07/2016;82,25;13/07/2016;74,39;13/07/2016;2,94;13/07/2016;293,12
14/07/2016;28,06;14/07/2016;19,43;14/07/2016;0,04;14/07/2016;80,44;14/07/2016;74,44;14/07/2016;3,18;14/07/2016;271,38
15/07/2016;27,66;15/07/2016;19,01;15/07/2016;0;15/07/2016;80,12;15/07/2016;74,43;15/07/2016;3,02;15/07/2016;283
16/07/2016;28,45;16/07/2016;19,14;16/07/2016;0,02;16/07/2016;78,56;16/07/2016;74,41;16/07/2016;2,67;16/07/2016;282,75
17/07/2016;29,81;17/07/2016;18,92;17/07/2016;1,66;17/07/2016;74,94;17/07/2016;74,45;17/07/2016;3,12;17/07/2016;260,81
18/07/2016;30,15;18/07/2016;18,58;18/07/2016;0,18;18/07/2016;75,25;18/07/2016;74,4;18/07/2016;2,95;18/07/2016;307,81
19/07/2016;30,03;19/07/2016;18,84;19/07/2016;0,99;19/07/2016;76,31;19/07/2016;74,39;19/07/2016;2,93;19/07/2016;302,69
20/07/2016;26,99;20/07/2016;19,51;20/07/2016;0,97;20/07/2016;83,38;20/07/2016;74,42;20/07/2016;2,61;20/07/2016;288,38
21/07/2016;29,59;21/07/2016;19,83;21/07/2016;0,21;21/07/2016;77,5;21/07/2016;74,49;21/07/2016;2,76;21/07/2016;288,88
22/07/2016;28,56;22/07/2016;19,19;22/07/2016;0,04;22/07/2016;76,31;22/07/2016;74,47;22/07/2016;3,1;22/07/2016;277,06
23/07/2016;29,09;23/07/2016;18,86;23/07/2016;0,33;23/07/2016;75,38;23/07/2016;74,44;23/07/2016;2,87;23/07/2016;280,69
24/07/2016;28,86;24/07/2016;19,48;24/07/2016;0,85;24/07/2016;77,94;24/07/2016;74,42;24/07/2016;2,88;24/07/2016;286,12
25/07/2016;29,67;25/07/2016;19,43;25/07/2016;1,99;25/07/2016;78,25;25/07/2016;74,34;25/07/2016;2,72;25/07/2016;260,81
26/07/2016;28,95;26/07/2016;19,23;26/07/2016;0,56;26/07/2016;78,25;26/07/2016;74,28;26/07/2016;3,3;26/07/2016;288,69
27/07/2016;30,26;27/07/2016;18,34;27/07/2016;0,92;27/07/2016;75,06;27/07/2016;74,25;27/07/2016;2,99;27/07/2016;292,88
28/07/2016;30,23;28/07/2016;18,69;28/07/2016;0,64;28/07/2016;73,69;28/07/2016;74,3;28/07/2016;3;28/07/2016;261,38
29/07/2016;29,95;29/07/2016;18,19;29/07/2016;1,36;29/07/2016;74,81;29/07/2016;74,29;29/07/2016;3;29/07/2016;301,06
30/07/2016;29,63;30/07/2016;18,58;30/07/2016;0,17;30/07/2016;73,81;30/07/2016;74,31;30/07/2016;2,78;30/07/2016;249,81
31/07/2016;30,41;31/07/2016;18,44;31/07/2016;0,35;31/07/2016;72,81;31/07/2016;74,31;31/07/2016;2,96;31/07/2016;296,5
01/08/2016;31,46;01/08/2016;18,71;01/08/2016;0,11;01/08/2016;71,12;01/08/2016;74,37;01/08/2016;2,99;01/08/2016;279,94
02/08/2016;30,83;02/08/2016;18,97;02/08/2016;0,1;02/08/2016;70,25;02/08/2016;74,43;02/08/2016;2,89;02/08/2016;279,25
03/08/2016;30,9;03/08/2016;19,03;03/08/2016;0,36;03/08/2016;71,5;03/08/2016;74,42;03/08/2016;2,96;03/08/2016;307,69
04/08/2016;31,37;04/08/2016;19,39;04/08/2016;0,06;04/08/2016;70;04/08/2016;74,45;04/08/2016;3;04/08/2016;296,56
05/08/2016;30,99;05/08/2016;18,92;05/08/2016;0;05/08/2016;69,81;05/08/2016;74,42;05/08/2016;2,95;05/08/2016;285,62
06/08/2016;31,73;06/08/2016;19,2;06/08/2016;0,09;06/08/2016;71,56;06/08/2016;74,42;06/08/2016;3,23;06/08/2016;286,44
07/08/2016;29,22;07/08/2016;19,07;07/08/2016;0,13;07/08/2016;74,06;07/08/2016;74,41;07/08/2016;3,12;07/08/2016;286,81
08/08/2016;30,72;08/08/2016;18,78;08/08/2016;0,16;08/08/2016;70,94;08/08/2016;74,4;08/08/2016;3,16;08/08/2016;285,69
09/08/2016;30,49;09/08/2016;18,98;09/08/2016;0,01;09/08/2016;70;09/08/2016;74,39;09/08/2016;2,95;09/08/2016;288,62
10/08/2016;32,03;10/08/2016;19,4;10/08/2016;1,59;10/08/2016;67,75;10/08/2016;74,48;10/08/2016;2,85;10/08/2016;299,38
